UniqueID,Residence,Education,HouseHeadSex,Age,NumChild,WealthIndexOriginal,WealthIndex
536,Rural,Incomplete Primary,Male,44,7,-30387,182956
537,Rural,Incomplete Primary,Male,18,1,-193,213150
538,Rural,Incomplete Primary,Male,16,0,-8696,204647
539,Rural,Incomplete Primary,Male,45,7,-20204,193139
540,Rural,Incomplete Primary,Male,24,2,-16241,197102
541,Rural,No Education,Male,28,4,-1532,211811
542,Rural,No Education,Male,38,8,-12422,200921
543,Rural,Incomplete Primary,Male,16,0,-12422,200921
544,Rural,No Education,Male,33,7,-13935,199408
545,Rural,No Education,Male,29,5,-18004,195339
546,Rural,No Education,Male,34,4,-4384,208959
547,Rural,No Education,Male,35,5,-51890,161453
548,Rural,Incomplete Primary,Male,44,6,-16361,196982
549,Rural,No Education,Male,48,4,-33943,179400
550,Rural,Incomplete Primary,Male,17,0,-33943,179400
551,Rural,No Education,Female,47,3,-39220,174123
552,Rural,Incomplete Primary,Female,22,1,-39220,174123
553,Rural,No Education,Female,35,3,-44441,168902
554,Rural,Incomplete Primary,Female,16,0,-44441,168902
555,Rural,No Education,Female,39,2,-44441,168902
556,Rural,Higher,Female,25,2,-11719,201624
557,Rural,Incomplete Primary,Female,16,0,-11719,201624
558,Rural,No Education,Male,45,5,-18494,194849
559,Rural,Higher,Female,25,0,-27333,186010
560,Rural,Incomplete Primary,Male,28,1,-40784,172559
561,Rural,Incomplete Primary,Male,19,0,-43439,169904
562,Rural,No Education,Male,34,5,-7534,205809
563,Rural,No Education,Male,38,5,-6752,206591
564,Rural,Incomplete Secondary,Male,23,1,-40237,173106
565,Rural,No Education,Male,45,1,-41688,171655
566,Rural,Incomplete Primary,Female,15,0,-52130,161213
567,Rural,No Education,Male,29,2,-20440,192903
568,Rural,No Education,Male,38,5,-30440,182903
569,Rural,Incomplete Primary,Male,16,0,-30440,182903
570,Rural,No Education,Male,40,5,-52154,161189
571,Rural,No Education,Male,34,5,-26191,187152
572,Rural,No Education,Male,21,0,-26191,187152
573,Rural,No Education,Male,44,7,-26734,186609
574,Rural,No Education,Male,37,6,-56347,156996
575,Rural,No Education,Female,36,2,-40825,172518
576,Rural,Higher,Male,25,0,-42507,170836
577,Urban,No Education,Female,34,2,10700,224043
578,Urban,No Education,Female,47,4,38358,251701
579,Urban,Incomplete Primary,Female,15,0,38358,251701
580,Urban,Incomplete Primary,Female,29,0,114770,328113
581,Urban,Incomplete Primary,Female,25,0,49618,262961
582,Urban,No Education,Female,28,1,18321,231664
583,Urban,Incomplete Primary,Male,41,6,-15480,197863
584,Urban,Incomplete Primary,Male,16,0,-15480,197863
585,Urban,No Education,Female,45,2,33396,246739
586,Urban,Complete Primary,Female,24,1,64210,277553
587,Urban,Incomplete Primary,Male,24,2,-5079,208264
588,Urban,No Education,Male,18,0,-43747,169596
589,Urban,Incomplete Primary,Male,18,0,81298,294641
590,Urban,Incomplete Secondary,Male,18,0,120225,333568
591,Urban,Incomplete Secondary,Male,16,0,120225,333568
592,Urban,No Education,Female,32,2,107137,320480
593,Urban,Incomplete Primary,Male,18,0,48012,261355
594,Urban,Incomplete Primary,Male,20,0,39334,252677
595,Urban,Incomplete Secondary,Male,23,2,63304,276647
596,Urban,Complete Primary,Male,20,0,145945,359288
597,Urban,Higher,Female,23,0,114177,327520
598,Rural,Incomplete Primary,Male,36,9,-48539,164804
599,Rural,No Education,Male,39,7,-53937,159406
600,Rural,No Education,Male,30,5,-51678,161665
601,Rural,Incomplete Primary,Female,40,3,-65455,147888
602,Rural,No Education,Female,27,5,-21447,191896
603,Rural,Incomplete Primary,Female,17,0,-21447,191896
604,Rural,Incomplete Primary,Female,28,4,-35481,177862
605,Rural,Incomplete Primary,Male,22,1,-23651,189692
606,Rural,Incomplete Primary,Male,27,0,-35778,177565
607,Rural,Incomplete Primary,Male,18,0,-35778,177565
608,Rural,Higher,Male,45,6,-17531,195812
609,Rural,Incomplete Primary,Female,19,0,-26770,186573
610,Rural,Incomplete Primary,Female,16,0,-26770,186573
611,Rural,No Education,Male,24,2,-62617,150726
612,Rural,No Education,Male,40,8,-49716,163627
613,Rural,Incomplete Primary,Male,16,0,-49716,163627
614,Rural,No Education,Female,38,8,-66845,146498
615,Rural,No Education,Male,25,4,-37071,176272
616,Rural,Complete Primary,Female,17,0,-39447,173896
617,Rural,Incomplete Primary,Male,20,1,-36938,176405
618,Rural,No Education,Male,49,9,-34061,179282
619,Rural,Incomplete Primary,Male,15,0,-34061,179282
620,Rural,Incomplete Primary,Male,28,5,-29835,183508
621,Rural,No Education,Male,36,9,-44939,168404
622,Rural,Incomplete Primary,Male,15,0,-44939,168404
623,Rural,No Education,Female,37,7,-36868,176475
624,Rural,No Education,Male,26,4,-36340,177003
625,Urban,No Education,Female,48,6,212039,425382
626,Urban,Incomplete Primary,Female,22,0,212039,425382
627,Urban,Complete Primary,Female,15,0,212039,425382
628,Urban,Incomplete Primary,Female,20,0,212039,425382
629,Urban,Incomplete Primary,Male,18,0,101354,314697
630,Urban,Complete Primary,Female,19,0,174371,387714
631,Urban,No Education,Female,20,1,146963,360306
632,Urban,No Education,Female,17,0,146963,360306
633,Urban,Incomplete Secondary,Female,35,5,146963,360306
634,Urban,Incomplete Secondary,Female,18,0,146963,360306
635,Urban,Incomplete Secondary,Female,21,0,146963,360306
636,Urban,Complete Primary,Male,25,3,81561,294904
637,Urban,Incomplete Primary,Female,26,2,88062,301405
638,Urban,Incomplete Primary,Male,16,0,70242,283585
639,Urban,Incomplete Primary,Male,25,1,138456,351799
640,Urban,Incomplete Primary,Male,16,0,138456,351799
641,Urban,Higher,Female,24,0,183798,397141
642,Urban,Incomplete Primary,Female,15,0,183798,397141
643,Urban,Incomplete Primary,Male,40,8,80225,293568
644,Urban,Incomplete Secondary,Male,20,0,80225,293568
645,Urban,Complete Primary,Male,16,0,80225,293568
646,Urban,No Education,Male,17,0,79937,293280
647,Urban,No Education,Male,17,0,79937,293280
648,Urban,Incomplete Primary,Male,32,1,92715,306058
649,Urban,Incomplete Secondary,Female,21,0,69873,283216
650,Urban,Incomplete Primary,Male,30,2,120617,333960
651,Urban,Incomplete Primary,Male,36,5,235296,448639
652,Urban,No Education,Male,30,2,123359,336702
653,Urban,Incomplete Primary,Female,25,2,136668,350011
654,Urban,Incomplete Secondary,Female,18,0,136668,350011
655,Urban,Incomplete Primary,Female,15,0,136668,350011
656,Urban,Higher,Female,27,0,125560,338903
657,Urban,Higher,Male,24,2,290326,503669
658,Urban,Incomplete Primary,Male,16,0,290326,503669
659,Urban,No Education,Female,27,0,173392,386735
660,Urban,Higher,Male,19,0,173881,387224
661,Urban,Complete Secondary,Female,35,1,204466,417809
662,Urban,No Education,Male,36,7,226040,439383
663,Urban,Complete Secondary,Male,18,0,226040,439383
664,Urban,Incomplete Primary,Male,21,1,151697,365040
665,Urban,Higher,Female,24,0,194986,408329
666,Urban,Incomplete Secondary,Female,18,0,194986,408329
667,Urban,Higher,Male,35,3,236437,449780
668,Urban,Incomplete Primary,Male,17,0,236437,449780
669,Urban,Higher,Male,26,0,164204,377547
670,Urban,Complete Secondary,Male,24,1,142611,355954
671,Urban,No Education,Female,35,2,148699,362042
672,Urban,Incomplete Secondary,Female,15,0,148699,362042
673,Urban,Higher,Male,33,1,188341,401684
674,Urban,Incomplete Primary,Female,36,0,159405,372748
675,Urban,Incomplete Secondary,Female,31,1,204041,417384
676,Urban,Higher,Male,26,2,103248,316591
677,Urban,Incomplete Primary,Male,28,2,128288,341631
678,Urban,Incomplete Secondary,Female,18,0,167762,381105
679,Urban,Incomplete Primary,Male,29,5,191686,405029
680,Urban,Incomplete Primary,Male,22,0,191686,405029
681,Urban,Incomplete Secondary,Male,30,2,86545,299888
682,Urban,No Education,Female,30,2,103087,316430
683,Urban,Incomplete Secondary,Female,21,0,103087,316430
684,Urban,Incomplete Secondary,Female,21,0,63978,277321
685,Urban,Incomplete Secondary,Male,17,0,51820,265163
686,Urban,Incomplete Secondary,Male,15,0,51820,265163
687,Urban,Incomplete Secondary,Male,20,0,85346,298689
688,Urban,Incomplete Primary,Male,21,0,85346,298689
689,Urban,No Education,Male,38,2,-2061,211282
690,Urban,Higher,Female,39,0,187500,400843
691,Urban,Higher,Female,32,0,187238,400581
692,Urban,Higher,Female,24,2,152786,366129
693,Urban,Incomplete Primary,Female,35,0,101901,315244
694,Urban,Complete Primary,Female,23,1,114612,327955
695,Urban,Incomplete Primary,Female,26,1,136489,349832
696,Rural,No Education,Female,29,5,-66164,147179
697,Rural,No Education,Male,35,3,-47754,165589
698,Rural,No Education,Male,20,1,-68147,145196
699,Rural,No Education,Male,35,5,-75518,137825
700,Rural,No Education,Male,15,0,-75518,137825
701,Rural,No Education,Male,43,7,-84622,128721
702,Rural,Incomplete Primary,Male,18,0,-84622,128721
703,Rural,Incomplete Primary,Male,15,0,-84622,128721
704,Rural,No Education,Male,48,7,-70737,142606
705,Rural,Incomplete Primary,Male,17,0,-70737,142606
706,Rural,No Education,Male,15,0,-70737,142606
707,Rural,No Education,Male,24,4,-60135,153208
708,Rural,No Education,Male,33,8,-63835,149508
709,Rural,Incomplete Primary,Male,16,0,-63835,149508
710,Rural,No Education,Female,34,3,-68594,144749
711,Rural,No Education,Male,28,3,-72259,141084
712,Rural,No Education,Male,40,5,-87943,125400
713,Rural,No Education,Male,28,7,-56930,156413
714,Rural,No Education,Male,48,8,-67925,145418
715,Rural,No Education,Male,25,4,-67925,145418
716,Rural,No Education,Male,26,3,-59218,154125
717,Rural,Incomplete Primary,Male,23,3,-62762,150581
718,Rural,No Education,Male,28,4,-63807,149536
719,Rural,No Education,Male,35,7,-54287,159056
720,Rural,No Education,Male,35,7,-81258,132085
721,Rural,No Education,Male,39,5,-62376,150967
722,Rural,No Education,Male,30,4,-72986,140357
723,Rural,No Education,Female,25,1,-65725,147618
724,Rural,No Education,Male,25,2,-61555,151788
725,Urban,Higher,Male,40,0,194498,407841
726,Urban,Complete Primary,Male,15,0,194498,407841
727,Urban,No Education,Male,26,2,138370,351713
728,Urban,Higher,Female,19,0,196158,409501
729,Urban,Incomplete Primary,Male,37,4,182437,395780
730,Urban,Incomplete Primary,Male,17,0,182437,395780
731,Urban,No Education,Male,44,5,198866,412209
732,Urban,Incomplete Secondary,Male,18,0,198866,412209
733,Urban,Incomplete Primary,Male,29,2,40596,253939
734,Urban,Incomplete Secondary,Female,42,2,120701,334044
735,Urban,No Education,Female,38,3,52234,265577
736,Urban,Incomplete Primary,Female,35,1,184176,397519
737,Urban,Incomplete Primary,Female,15,0,115789,329132
738,Urban,No Education,Female,38,0,124578,337921
739,Urban,Incomplete Primary,Female,29,0,162786,376129
740,Urban,Incomplete Secondary,Female,21,0,162786,376129
741,Urban,Incomplete Secondary,Male,41,4,176036,389379
742,Urban,Incomplete Primary,Male,20,0,176036,389379
743,Urban,Incomplete Primary,Female,30,0,130075,343418
744,Urban,Incomplete Primary,Female,46,7,168994,382337
745,Urban,No Education,Male,37,4,127627,340970
746,Urban,Higher,Male,18,0,127627,340970
747,Urban,Higher,Female,28,1,202224,415567
748,Urban,Complete Primary,Male,28,3,179161,392504
749,Urban,Incomplete Secondary,Male,25,0,179161,392504
750,Urban,Incomplete Secondary,Male,20,1,193257,406600
751,Urban,Incomplete Primary,Male,27,1,193257,406600
752,Urban,Incomplete Secondary,Male,26,0,164475,377818
753,Urban,No Education,Male,25,2,123531,336874
754,Urban,Incomplete Primary,Male,25,0,123531,336874
755,Urban,Incomplete Primary,Male,39,3,134993,348336
756,Urban,Complete Secondary,Female,42,0,201302,414645
757,Rural,Incomplete Primary,Male,23,3,-35858,177485
758,Rural,No Education,Male,32,1,-51419,161924
759,Rural,Incomplete Primary,Male,20,1,-21846,191497
760,Rural,No Education,Male,29,4,-13856,199487
761,Rural,No Education,Male,24,0,-38524,174819
762,Rural,No Education,Female,29,0,-59670,153673
763,Rural,No Education,Female,15,0,-59670,153673
764,Rural,No Education,Female,45,4,-52345,160998
765,Rural,No Education,Male,19,1,-47806,165537
766,Rural,Incomplete Primary,Male,28,3,-15943,197400
767,Rural,No Education,Male,37,8,-10907,202436
768,Rural,Incomplete Primary,Male,16,0,-10907,202436
769,Rural,No Education,Female,33,6,-24567,188776
770,Rural,No Education,Female,27,2,-33974,179369
771,Rural,No Education,Female,32,3,-76572,136771
772,Rural,No Education,Female,24,0,-62375,150968
773,Rural,Incomplete Primary,Female,15,0,-36460,176883
774,Rural,No Education,Male,38,6,-129596,83747
775,Rural,Incomplete Primary,Male,20,0,-99260,114083
776,Rural,No Education,Female,17,1,-122915,90428
777,Rural,No Education,Male,25,2,-114134,99209
778,Rural,No Education,Female,37,7,-119180,94163
779,Rural,No Education,Male,36,2,-120160,93183
780,Rural,No Education,Male,30,6,-124037,89306
781,Rural,No Education,Male,39,10,-133762,79581
782,Rural,No Education,Male,28,6,-117834,95509
783,Rural,No Education,Female,27,1,-112607,100736
784,Rural,No Education,Male,30,0,-127244,86099
785,Rural,No Education,Male,30,1,-98517,114826
786,Rural,No Education,Male,30,6,-115495,97848
787,Rural,No Education,Female,35,7,-130282,83061
788,Rural,No Education,Male,24,3,-14193,199150
789,Rural,Complete Primary,Male,19,1,-37927,175416
790,Rural,Incomplete Primary,Male,38,7,-71595,141748
791,Rural,Incomplete Primary,Male,17,0,-71595,141748
792,Rural,No Education,Male,28,2,-60449,152894
793,Rural,Incomplete Primary,Male,15,0,-75891,137452
794,Rural,Incomplete Primary,Male,25,1,-79161,134182
795,Rural,Incomplete Secondary,Male,22,1,-28674,184669
796,Rural,Incomplete Secondary,Male,20,0,-55651,157692
797,Rural,Incomplete Primary,Female,32,5,-40521,172822
798,Rural,Incomplete Primary,Male,31,4,-68192,145151
799,Rural,Incomplete Primary,Male,20,1,-60225,153118
800,Rural,Incomplete Primary,Male,21,1,-29748,183595
801,Rural,No Education,Male,25,3,-55406,157937
802,Rural,No Education,Male,41,9,-44608,168735
803,Rural,Incomplete Primary,Male,25,0,-44608,168735
804,Rural,Incomplete Primary,Male,16,0,-44608,168735
805,Rural,No Education,Female,39,9,-29434,183909
806,Rural,Incomplete Primary,Female,15,0,-29434,183909
807,Rural,No Education,Male,40,6,-68456,144887
808,Rural,No Education,Male,43,9,-39737,173606
809,Rural,Incomplete Secondary,Male,23,0,-39737,173606
810,Rural,Incomplete Primary,Male,19,0,-39737,173606
811,Rural,Incomplete Primary,Male,15,0,-39737,173606
812,Rural,Incomplete Primary,Female,15,0,-82398,130945
813,Rural,Incomplete Primary,Female,23,0,-82398,130945
814,Rural,No Education,Male,28,3,-27301,186042
815,Rural,No Education,Male,31,4,-58909,154434
816,Rural,No Education,Female,41,6,-72750,140593
817,Rural,Incomplete Primary,Female,18,0,-72750,140593
818,Rural,No Education,Male,30,7,-14653,198690
819,Rural,Incomplete Primary,Male,20,0,-46997,166346
820,Rural,Incomplete Primary,Male,39,6,-41213,172130
821,Rural,Incomplete Primary,Male,19,0,-41213,172130
822,Rural,Incomplete Primary,Female,16,0,-49638,163705
823,Rural,Incomplete Primary,Female,38,8,-56697,156646
824,Rural,No Education,Male,30,2,-17533,195810
825,Rural,No Education,Male,26,6,-64875,148468
826,Rural,No Education,Female,34,5,-40939,172404
827,Rural,No Education,Male,35,5,-41206,172137
828,Rural,Incomplete Primary,Female,15,0,-17531,195812
829,Rural,No Education,Male,30,3,-17564,195779
830,Rural,No Education,Male,30,2,-66568,146775
831,Rural,Incomplete Secondary,Male,19,0,-17548,195795
832,Rural,No Education,Male,38,5,-19816,193527
833,Rural,Incomplete Primary,Male,32,3,-24007,189336
834,Rural,No Education,Male,46,7,-22461,190882
835,Rural,No Education,Male,29,4,866,214209
836,Rural,Incomplete Primary,Male,28,2,-13065,200278
837,Rural,Incomplete Primary,Male,38,6,-42811,170532
838,Rural,Incomplete Primary,Male,22,1,-30287,183056
839,Rural,No Education,Male,28,3,-49269,164074
840,Rural,No Education,Male,30,0,-37861,175482
841,Rural,No Education,Male,35,5,-20913,192430
842,Rural,Incomplete Secondary,Male,20,1,-70185,143158
843,Rural,No Education,Male,27,0,-70185,143158
844,Rural,Incomplete Primary,Male,23,2,-64298,149045
845,Rural,Incomplete Primary,Male,38,4,-16880,196463
846,Rural,Incomplete Primary,Male,18,0,-27659,185684
847,Rural,No Education,Female,40,7,-67522,145821
848,Rural,No Education,Male,25,3,-42812,170531
849,Rural,Incomplete Primary,Female,40,8,-92640,120703
850,Rural,No Education,Male,29,4,-88794,124549
851,Rural,No Education,Male,40,9,-62750,150593
852,Rural,No Education,Male,40,4,-84381,128962
853,Rural,No Education,Male,36,6,-91489,121854
854,Rural,No Education,Male,30,5,-97640,115703
855,Rural,No Education,Male,35,8,-79762,133581
856,Rural,No Education,Male,30,8,-98040,115303
857,Rural,No Education,Female,37,5,-69546,143797
858,Rural,Incomplete Secondary,Female,21,1,-42380,170963
859,Rural,No Education,Male,30,6,-74045,139298
860,Rural,No Education,Male,45,8,-18139,195204
861,Rural,Incomplete Primary,Male,18,0,-18139,195204
862,Rural,Incomplete Primary,Male,39,6,-52383,160960
863,Rural,No Education,Male,28,4,-90765,122578
864,Rural,No Education,Male,45,4,-64505,148838
865,Rural,No Education,Male,22,1,-52643,160700
866,Rural,No Education,Male,40,9,-35638,177705
867,Rural,Incomplete Primary,Male,25,3,-48430,164913
868,Rural,No Education,Male,34,7,-32596,180747
869,Rural,No Education,Male,27,2,-126313,87030
870,Rural,No Education,Female,35,5,-118911,94432
871,Rural,No Education,Female,48,5,-105706,107637
872,Rural,No Education,Female,48,3,-136366,76977
873,Rural,No Education,Male,25,2,-129897,83446
874,Rural,No Education,Female,30,3,-125712,87631
875,Rural,No Education,Female,24,1,-96349,116994
876,Rural,No Education,Male,43,5,-141340,72003
877,Rural,No Education,Female,25,3,-146401,66942
878,Rural,No Education,Female,34,5,-136031,77312
879,Rural,No Education,Male,37,6,-120191,93152
880,Rural,No Education,Female,40,9,-126800,86543
881,Rural,No Education,Female,30,5,-151877,61466
882,Rural,No Education,Female,31,2,-151877,61466
883,Rural,No Education,Male,25,0,-100755,112588
884,Rural,No Education,Female,42,5,-106945,106398
885,Rural,No Education,Male,31,4,-130507,82836
886,Rural,No Education,Male,30,2,-144483,68860
887,Rural,No Education,Female,18,0,-131922,81421
888,Rural,No Education,Male,22,1,-127109,86234
889,Rural,No Education,Male,15,0,-127109,86234
890,Rural,No Education,Male,15,0,-127109,86234
891,Rural,No Education,Female,45,2,-125540,87803
892,Rural,No Education,Female,20,0,-125540,87803
893,Rural,No Education,Male,27,0,-143203,70140
894,Rural,No Education,Male,47,8,-109291,104052
895,Rural,No Education,Male,40,4,-58829,154514
896,Rural,No Education,Male,31,4,-69188,144155
897,Rural,Incomplete Primary,Male,20,1,-57464,155879
898,Rural,No Education,Male,38,7,-58198,155145
899,Rural,No Education,Male,45,5,-62779,150564
900,Rural,No Education,Male,17,0,-66542,146801
